event_id,user_id,session_id,timestamp,event_type,source
evt_00001497,user_00041,sess_user_00041_20260216000000,2026-02-16 00:00:00,app_opened,organic
evt_00001498,user_00041,sess_user_00041_20260220000000,2026-02-20 00:00:00,app_opened,organic
evt_00001499,user_00041,sess_user_00041_20260221000000,2026-02-21 00:00:00,product_clicked,organic
evt_00001500,user_00041,sess_user_00041_20260223000000,2026-02-23 00:00:00,order_completed,organic
evt_00001501,user_00041,sess_user_00041_20260303000000,2026-03-03 00:00:00,product_clicked,organic
evt_00001502,user_00041,sess_user_00041_20260309000000,2026-03-09 00:00:00,push_received,organic
evt_00001503,user_00041,sess_user_00041_20260312000000,2026-03-12 00:00:00,cart_updated,organic
evt_00001504,user_00041,sess_user_00041_20260315000000,2026-03-15 00:00:00,app_opened,push
evt_00001505,user_00041,sess_user_00041_20260322000000,2026-03-22 00:00:00,product_clicked,organic
evt_00001506,user_00041,sess_user_00041_20260322000000,2026-03-22 00:00:00,category_viewed,organic
evt_00001507,user_00041,sess_user_00041_20260402000000,2026-04-02 00:00:00,order_started,push
evt_00001508,user_00041,sess_user_00041_20260407000000,2026-04-07 00:00:00,order_completed,push
evt_00001509,user_00041,sess_user_00041_20260418000000,2026-04-18 00:00:00,app_opened,organic
evt_00001510,user_00042,sess_user_00042_20251008000000,2025-10-08 00:00:00,app_opened,organic
evt_00001511,user_00042,sess_user_00042_20251018000000,2025-10-18 00:00:00,app_opened,organic
evt_00001512,user_00042,sess_user_00042_20251030000000,2025-10-30 00:00:00,product_clicked,push
evt_00001513,user_00042,sess_user_00042_20251122000000,2025-11-22 00:00:00,app_opened,email
evt_00001514,user_00042,sess_user_00042_20251123000000,2025-11-23 00:00:00,product_clicked,push
evt_00001515,user_00042,sess_user_00042_20251210000000,2025-12-10 00:00:00,product_clicked,organic
evt_00001516,user_00042,sess_user_00042_20251216000000,2025-12-16 00:00:00,push_received,organic
evt_00001517,user_00042,sess_user_00042_20251222000000,2025-12-22 00:00:00,app_opened,organic
evt_00001518,user_00042,sess_user_00042_20260103000000,2026-01-03 00:00:00,app_opened,organic
evt_00001519,user_00042,sess_user_00042_20260106000000,2026-01-06 00:00:00,order_completed,organic
evt_00001520,user_00042,sess_user_00042_20260106000000,2026-01-06 00:00:00,category_viewed,push
evt_00001521,user_00042,sess_user_00042_20260112000000,2026-01-12 00:00:00,product_clicked,push
evt_00001522,user_00042,sess_user_00042_20260114000000,2026-01-14 00:00:00,category_viewed,organic
evt_00001523,user_00042,sess_user_00042_20260119000000,2026-01-19 00:00:00,app_opened,organic
evt_00001524,user_00042,sess_user_00042_20260123000000,2026-01-23 00:00:00,product_clicked,push
evt_00001525,user_00042,sess_user_00042_20260129000000,2026-01-29 00:00:00,app_opened,organic
evt_00001526,user_00042,sess_user_00042_20260130000000,2026-01-30 00:00:00,cart_updated,organic
evt_00001527,user_00042,sess_user_00042_20260130000000,2026-01-30 00:00:00,cart_updated,organic
evt_00001528,user_00042,sess_user_00042_20260201000000,2026-02-01 00:00:00,app_opened,organic
evt_00001529,user_00042,sess_user_00042_20260203000000,2026-02-03 00:00:00,product_clicked,organic
evt_00001530,user_00042,sess_user_00042_20260203000000,2026-02-03 00:00:00,app_opened,organic
evt_00001531,user_00042,sess_user_00042_20260209000000,2026-02-09 00:00:00,order_started,organic
evt_00001532,user_00042,sess_user_00042_20260214000000,2026-02-14 00:00:00,push_clicked,organic
evt_00001533,user_00042,sess_user_00042_20260214000000,2026-02-14 00:00:00,app_opened,organic
evt_00001534,user_00042,sess_user_00042_20260218000000,2026-02-18 00:00:00,category_viewed,push
evt_00001535,user_00042,sess_user_00042_20260303000000,2026-03-03 00:00:00,product_clicked,organic
evt_00001536,user_00042,sess_user_00042_20260303000000,2026-03-03 00:00:00,app_opened,organic
evt_00001537,user_00042,sess_user_00042_20260305000000,2026-03-05 00:00:00,app_opened,organic
evt_00001538,user_00042,sess_user_00042_20260310000000,2026-03-10 00:00:00,app_opened,organic
evt_00001539,user_00042,sess_user_00042_20260310000000,2026-03-10 00:00:00,order_completed,organic
evt_00001540,user_00042,sess_user_00042_20260317000000,2026-03-17 00:00:00,order_completed,organic
evt_00001541,user_00042,sess_user_00042_20260325000000,2026-03-25 00:00:00,cart_updated,organic
evt_00001542,user_00042,sess_user_00042_20260329000000,2026-03-29 00:00:00,app_opened,organic
evt_00001543,user_00042,sess_user_00042_20260406000000,2026-04-06 00:00:00,push_received,organic
evt_00001544,user_00042,sess_user_00042_20260414000000,2026-04-14 00:00:00,product_clicked,organic
evt_00001545,user_00043,sess_user_00043_20251003000000,2025-10-03 00:00:00,search_query,organic
evt_00001546,user_00043,sess_user_00043_20251015000000,2025-10-15 00:00:00,category_viewed,organic
evt_00001547,user_00043,sess_user_00043_20251022000000,2025-10-22 00:00:00,app_opened,organic
evt_00001548,user_00043,sess_user_00043_20251023000000,2025-10-23 00:00:00,app_opened,organic
evt_00001549,user_00043,sess_user_00043_20251024000000,2025-10-24 00:00:00,order_completed,organic
evt_00001550,user_00043,sess_user_00043_20251025000000,2025-10-25 00:00:00,app_opened,organic
evt_00001551,user_00043,sess_user_00043_20251102000000,2025-11-02 00:00:00,product_clicked,organic
evt_00001552,user_00043,sess_user_00043_20251106000000,2025-11-06 00:00:00,category_viewed,organic
evt_00001553,user_00043,sess_user_00043_20251108000000,2025-11-08 00:00:00,product_clicked,organic
evt_00001554,user_00043,sess_user_00043_20251113000000,2025-11-13 00:00:00,order_completed,organic
evt_00001555,user_00043,sess_user_00043_20251115000000,2025-11-15 00:00:00,search_query,email
evt_00001556,user_00043,sess_user_00043_20251125000000,2025-11-25 00:00:00,product_clicked,organic
evt_00001557,user_00043,sess_user_00043_20251128000000,2025-11-28 00:00:00,order_completed,organic
evt_00001558,user_00043,sess_user_00043_20251129000000,2025-11-29 00:00:00,app_opened,organic
evt_00001559,user_00043,sess_user_00043_20251212000000,2025-12-12 00:00:00,order_completed,push
evt_00001560,user_00043,sess_user_00043_20251219000000,2025-12-19 00:00:00,cart_updated,organic
evt_00001561,user_00043,sess_user_00043_20251219000000,2025-12-19 00:00:00,cart_updated,push
evt_00001562,user_00043,sess_user_00043_20251228000000,2025-12-28 00:00:00,push_received,organic
evt_00001563,user_00043,sess_user_00043_20251229000000,2025-12-29 00:00:00,category_viewed,organic
evt_00001564,user_00043,sess_user_00043_20260112000000,2026-01-12 00:00:00,order_completed,organic
evt_00001565,user_00043,sess_user_00043_20260118000000,2026-01-18 00:00:00,push_received,email
evt_00001566,user_00043,sess_user_00043_20260118000000,2026-01-18 00:00:00,app_opened,push
evt_00001567,user_00043,sess_user_00043_20260123000000,2026-01-23 00:00:00,category_viewed,organic
evt_00001568,user_00043,sess_user_00043_20260124000000,2026-01-24 00:00:00,app_opened,push
evt_00001569,user_00043,sess_user_00043_20260128000000,2026-01-28 00:00:00,push_received,organic
evt_00001570,user_00043,sess_user_00043_20260209000000,2026-02-09 00:00:00,order_completed,email
evt_00001571,user_00043,sess_user_00043_20260219000000,2026-02-19 00:00:00,category_viewed,organic
evt_00001572,user_00043,sess_user_00043_20260221000000,2026-02-21 00:00:00,app_opened,organic
evt_00001573,user_00043,sess_user_00043_20260225000000,2026-02-25 00:00:00,app_opened,organic
evt_00001574,user_00043,sess_user_00043_20260227000000,2026-02-27 00:00:00,app_opened,organic
evt_00001575,user_00043,sess_user_00043_20260228000000,2026-02-28 00:00:00,push_received,push
evt_00001576,user_00043,sess_user_00043_20260302000000,2026-03-02 00:00:00,search_query,organic
evt_00001577,user_00043,sess_user_00043_20260304000000,2026-03-04 00:00:00,search_query,email
evt_00001578,user_00043,sess_user_00043_20260309000000,2026-03-09 00:00:00,app_opened,push
evt_00001579,user_00043,sess_user_00043_20260311000000,2026-03-11 00:00:00,category_viewed,organic
evt_00001580,user_00043,sess_user_00043_20260312000000,2026-03-12 00:00:00,app_opened,organic
evt_00001581,user_00043,sess_user_00043_20260326000000,2026-03-26 00:00:00,order_started,organic
evt_00001582,user_00043,sess_user_00043_20260328000000,2026-03-28 00:00:00,category_viewed,email
evt_00001583,user_00043,sess_user_00043_20260331000000,2026-03-31 00:00:00,product_clicked,organic
evt_00001584,user_00043,sess_user_00043_20260402000000,2026-04-02 00:00:00,category_viewed,organic
evt_00001585,user_00043,sess_user_00043_20260408000000,2026-04-08 00:00:00,cart_updated,organic
evt_00001586,user_00043,sess_user_00043_20260418000000,2026-04-18 00:00:00,product_clicked,organic
evt_00001587,user_00043,sess_user_00043_20260421000000,2026-04-21 00:00:00,app_opened,push
evt_00001588,user_00043,sess_user_00043_20260423000000,2026-04-23 00:00:00,cart_updated,organic
evt_00001589,user_00043,sess_user_00043_20260424000000,2026-04-24 00:00:00,order_completed,organic
evt_00001590,user_00043,sess_user_00043_20260424000000,2026-04-24 00:00:00,category_viewed,organic
evt_00001591,user_00044,sess_user_00044_20251001000000,2025-10-01 00:00:00,app_opened,organic
evt_00001592,user_00044,sess_user_00044_20251004000000,2025-10-04 00:00:00,cart_updated,organic
evt_00001593,user_00044,sess_user_00044_20251007000000,2025-10-07 00:00:00,cart_updated,push
evt_00001594,user_00044,sess_user_00044_20251014000000,2025-10-14 00:00:00,push_received,organic
evt_00001595,user_00044,sess_user_00044_20251014000000,2025-10-14 00:00:00,category_viewed,organic
evt_00001596,user_00044,sess_user_00044_20251018000000,2025-10-18 00:00:00,order_completed,organic
evt_00001597,user_00044,sess_user_00044_20251023000000,2025-10-23 00:00:00,product_clicked,push
evt_00001598,user_00044,sess_user_00044_20251104000000,2025-11-04 00:00:00,category_viewed,organic
evt_00001599,user_00044,sess_user_00044_20251106000000,2025-11-06 00:00:00,app_opened,organic
evt_00001600,user_00044,sess_user_00044_20251108000000,2025-11-08 00:00:00,app_opened,organic
evt_00001601,user_00044,sess_user_00044_20251109000000,2025-11-09 00:00:00,order_started,organic
evt_00001602,user_00044,sess_user_00044_20251116000000,2025-11-16 00:00:00,category_viewed,push
evt_00001603,user_00044,sess_user_00044_20251118000000,2025-11-18 00:00:00,product_clicked,organic
evt_00001604,user_00044,sess_user_00044_20251118000000,2025-11-18 00:00:00,order_started,organic
evt_00001605,user_00044,sess_user_00044_20251124000000,2025-11-24 00:00:00,app_opened,push
evt_00001606,user_00044,sess_user_00044_20251126000000,2025-11-26 00:00:00,app_opened,organic
evt_00001607,user_00044,sess_user_00044_20251209000000,2025-12-09 00:00:00,app_opened,organic
evt_00001608,user_00044,sess_user_00044_20251210000000,2025-12-10 00:00:00,cart_updated,organic
evt_00001609,user_00044,sess_user_00044_20251215000000,2025-12-15 00:00:00,cart_updated,organic
evt_00001610,user_00044,sess_user_00044_20251220000000,2025-12-20 00:00:00,cart_updated,organic
evt_00001611,user_00044,sess_user_00044_20251223000000,2025-12-23 00:00:00,app_opened,push
evt_00001612,user_00044,sess_user_00044_20251228000000,2025-12-28 00:00:00,push_received,organic
evt_00001613,user_00044,sess_user_00044_20260117000000,2026-01-17 00:00:00,product_clicked,email
evt_00001614,user_00044,sess_user_00044_20260118000000,2026-01-18 00:00:00,cart_updated,push
evt_00001615,user_00044,sess_user_00044_20260120000000,2026-01-20 00:00:00,category_viewed,organic
evt_00001616,user_00044,sess_user_00044_20260127000000,2026-01-27 00:00:00,product_clicked,organic
evt_00001617,user_00044,sess_user_00044_20260129000000,2026-01-29 00:00:00,order_started,organic
evt_00001618,user_00044,sess_user_00044_20260131000000,2026-01-31 00:00:00,order_started,organic
evt_00001619,user_00044,sess_user_00044_20260222000000,2026-02-22 00:00:00,category_viewed,organic
evt_00001620,user_00044,sess_user_00044_20260223000000,2026-02-23 00:00:00,order_completed,organic
evt_00001621,user_00044,sess_user_00044_20260303000000,2026-03-03 00:00:00,app_opened,organic
evt_00001622,user_00044,sess_user_00044_20260305000000,2026-03-05 00:00:00,app_opened,organic
evt_00001623,user_00044,sess_user_00044_20260310000000,2026-03-10 00:00:00,product_clicked,organic
evt_00001624,user_00044,sess_user_00044_20260314000000,2026-03-14 00:00:00,app_opened,push
evt_00001625,user_00044,sess_user_00044_20260314000000,2026-03-14 00:00:00,app_opened,organic
evt_00001626,user_00044,sess_user_00044_20260321000000,2026-03-21 00:00:00,app_opened,organic
evt_00001627,user_00044,sess_user_00044_20260328000000,2026-03-28 00:00:00,product_clicked,organic
evt_00001628,user_00044,sess_user_00044_20260329000000,2026-03-29 00:00:00,app_opened,organic
evt_00001629,user_00044,sess_user_00044_20260408000000,2026-04-08 00:00:00,category_viewed,organic
evt_00001630,user_00045,sess_user_00045_20251004000000,2025-10-04 00:00:00,push_clicked,push
evt_00001631,user_00045,sess_user_00045_20251005000000,2025-10-05 00:00:00,cart_updated,organic
evt_00001632,user_00045,sess_user_00045_20251006000000,2025-10-06 00:00:00,order_completed,email
evt_00001633,user_00045,sess_user_00045_20251006000000,2025-10-06 00:00:00,category_viewed,organic
evt_00001634,user_00045,sess_user_00045_20251009000000,2025-10-09 00:00:00,category_viewed,email
evt_00001635,user_00045,sess_user_00045_20251021000000,2025-10-21 00:00:00,app_opened,email
evt_00001636,user_00045,sess_user_00045_20251025000000,2025-10-25 00:00:00,order_started,organic
evt_00001637,user_00045,sess_user_00045_20251026000000,2025-10-26 00:00:00,order_started,push
evt_00001638,user_00045,sess_user_00045_20251104000000,2025-11-04 00:00:00,product_clicked,organic
evt_00001639,user_00045,sess_user_00045_20251106000000,2025-11-06 00:00:00,category_viewed,organic
evt_00001640,user_00045,sess_user_00045_20251112000000,2025-11-12 00:00:00,search_query,organic
evt_00001641,user_00045,sess_user_00045_20251115000000,2025-11-15 00:00:00,cart_updated,email
evt_00001642,user_00045,sess_user_00045_20251116000000,2025-11-16 00:00:00,cart_updated,organic
evt_00001643,user_00045,sess_user_00045_20251120000000,2025-11-20 00:00:00,category_viewed,push
evt_00001644,user_00045,sess_user_00045_20251123000000,2025-11-23 00:00:00,app_opened,organic
evt_00001645,user_00045,sess_user_00045_20251129000000,2025-11-29 00:00:00,product_clicked,organic
evt_00001646,user_00045,sess_user_00045_20251203000000,2025-12-03 00:00:00,push_received,organic
evt_00001647,user_00045,sess_user_00045_20251204000000,2025-12-04 00:00:00,product_clicked,organic
evt_00001648,user_00045,sess_user_00045_20251210000000,2025-12-10 00:00:00,category_viewed,organic
evt_00001649,user_00045,sess_user_00045_20251210000000,2025-12-10 00:00:00,order_cancelled,organic
evt_00001650,user_00045,sess_user_00045_20251214000000,2025-12-14 00:00:00,order_started,email
evt_00001651,user_00045,sess_user_00045_20260101000000,2026-01-01 00:00:00,product_clicked,push
evt_00001652,user_00045,sess_user_00045_20260117000000,2026-01-17 00:00:00,order_started,organic
evt_00001653,user_00045,sess_user_00045_20260123000000,2026-01-23 00:00:00,app_opened,organic
evt_00001654,user_00045,sess_user_00045_20260131000000,2026-01-31 00:00:00,search_query,organic
evt_00001655,user_00045,sess_user_00045_20260204000000,2026-02-04 00:00:00,app_opened,organic
evt_00001656,user_00045,sess_user_00045_20260205000000,2026-02-05 00:00:00,product_clicked,organic
evt_00001657,user_00045,sess_user_00045_20260208000000,2026-02-08 00:00:00,push_received,email
evt_00001658,user_00045,sess_user_00045_20260213000000,2026-02-13 00:00:00,app_opened,organic
evt_00001659,user_00045,sess_user_00045_20260216000000,2026-02-16 00:00:00,app_opened,organic
evt_00001660,user_00045,sess_user_00045_20260217000000,2026-02-17 00:00:00,product_clicked,organic
evt_00001661,user_00045,sess_user_00045_20260217000000,2026-02-17 00:00:00,app_opened,organic
evt_00001662,user_00045,sess_user_00045_20260221000000,2026-02-21 00:00:00,app_opened,organic
evt_00001663,user_00045,sess_user_00045_20260327000000,2026-03-27 00:00:00,product_clicked,organic
evt_00001664,user_00045,sess_user_00045_20260329000000,2026-03-29 00:00:00,app_opened,organic
evt_00001665,user_00046,sess_user_00046_20251002000000,2025-10-02 00:00:00,product_clicked,organic
evt_00001666,user_00046,sess_user_00046_20251014000000,2025-10-14 00:00:00,category_viewed,email
evt_00001667,user_00046,sess_user_00046_20251015000000,2025-10-15 00:00:00,cart_updated,organic
evt_00001668,user_00046,sess_user_00046_20251020000000,2025-10-20 00:00:00,category_viewed,organic
evt_00001669,user_00046,sess_user_00046_20251026000000,2025-10-26 00:00:00,category_viewed,organic
evt_00001670,user_00046,sess_user_00046_20251029000000,2025-10-29 00:00:00,app_opened,organic
evt_00001671,user_00046,sess_user_00046_20251116000000,2025-11-16 00:00:00,search_query,organic
evt_00001672,user_00046,sess_user_00046_20251117000000,2025-11-17 00:00:00,cart_updated,push
evt_00001673,user_00046,sess_user_00046_20251117000000,2025-11-17 00:00:00,app_opened,organic
evt_00001674,user_00046,sess_user_00046_20251122000000,2025-11-22 00:00:00,search_query,organic
evt_00001675,user_00046,sess_user_00046_20251127000000,2025-11-27 00:00:00,app_opened,organic
evt_00001676,user_00046,sess_user_00046_20251128000000,2025-11-28 00:00:00,cart_updated,organic
evt_00001677,user_00046,sess_user_00046_20251129000000,2025-11-29 00:00:00,app_opened,organic
evt_00001678,user_00046,sess_user_00046_20251130000000,2025-11-30 00:00:00,product_clicked,push
evt_00001679,user_00046,sess_user_00046_20251203000000,2025-12-03 00:00:00,push_received,organic
evt_00001680,user_00046,sess_user_00046_20251221000000,2025-12-21 00:00:00,app_opened,organic
evt_00001681,user_00046,sess_user_00046_20251223000000,2025-12-23 00:00:00,app_opened,organic
evt_00001682,user_00046,sess_user_00046_20251223000000,2025-12-23 00:00:00,app_opened,email
evt_00001683,user_00046,sess_user_00046_20251224000000,2025-12-24 00:00:00,order_started,organic
evt_00001684,user_00046,sess_user_00046_20251225000000,2025-12-25 00:00:00,product_clicked,organic
evt_00001685,user_00046,sess_user_00046_20260101000000,2026-01-01 00:00:00,category_viewed,organic
evt_00001686,user_00046,sess_user_00046_20260101000000,2026-01-01 00:00:00,search_query,organic
evt_00001687,user_00046,sess_user_00046_20260103000000,2026-01-03 00:00:00,category_viewed,organic
evt_00001688,user_00046,sess_user_00046_20260117000000,2026-01-17 00:00:00,order_completed,organic
evt_00001689,user_00046,sess_user_00046_20260120000000,2026-01-20 00:00:00,order_started,organic
evt_00001690,user_00046,sess_user_00046_20260126000000,2026-01-26 00:00:00,app_opened,organic
evt_00001691,user_00046,sess_user_00046_20260129000000,2026-01-29 00:00:00,product_clicked,organic
evt_00001692,user_00046,sess_user_00046_20260131000000,2026-01-31 00:00:00,app_opened,organic
evt_00001693,user_00046,sess_user_00046_20260209000000,2026-02-09 00:00:00,app_opened,organic
evt_00001694,user_00046,sess_user_00046_20260227000000,2026-02-27 00:00:00,order_cancelled,organic
evt_00001695,user_00046,sess_user_00046_20260228000000,2026-02-28 00:00:00,category_viewed,organic
evt_00001696,user_00046,sess_user_00046_20260308000000,2026-03-08 00:00:00,app_opened,organic
evt_00001697,user_00046,sess_user_00046_20260308000000,2026-03-08 00:00:00,push_received,organic
evt_00001698,user_00046,sess_user_00046_20260320000000,2026-03-20 00:00:00,product_clicked,organic
evt_00001699,user_00046,sess_user_00046_20260325000000,2026-03-25 00:00:00,order_completed,organic
evt_00001700,user_00046,sess_user_00046_20260403000000,2026-04-03 00:00:00,order_completed,organic
evt_00001701,user_00046,sess_user_00046_20260407000000,2026-04-07 00:00:00,order_cancelled,organic
evt_00001702,user_00046,sess_user_00046_20260412000000,2026-04-12 00:00:00,app_opened,push
evt_00001703,user_00046,sess_user_00046_20260414000000,2026-04-14 00:00:00,push_received,push
evt_00001704,user_00046,sess_user_00046_20260419000000,2026-04-19 00:00:00,product_clicked,organic
evt_00001705,user_00046,sess_user_00046_20260420000000,2026-04-20 00:00:00,category_viewed,organic
evt_00001706,user_00046,sess_user_00046_20260421000000,2026-04-21 00:00:00,category_viewed,push
evt_00001707,user_00047,sess_user_00047_20251003000000,2025-10-03 00:00:00,product_clicked,organic
evt_00001708,user_00047,sess_user_00047_20251005000000,2025-10-05 00:00:00,product_clicked,organic
evt_00001709,user_00047,sess_user_00047_20251013000000,2025-10-13 00:00:00,app_opened,push
evt_00001710,user_00047,sess_user_00047_20251103000000,2025-11-03 00:00:00,cart_updated,organic
evt_00001711,user_00047,sess_user_00047_20251106000000,2025-11-06 00:00:00,search_query,organic
evt_00001712,user_00047,sess_user_00047_20251114000000,2025-11-14 00:00:00,category_viewed,organic
evt_00001713,user_00047,sess_user_00047_20251120000000,2025-11-20 00:00:00,category_viewed,organic
evt_00001714,user_00047,sess_user_00047_20251121000000,2025-11-21 00:00:00,category_viewed,push
evt_00001715,user_00047,sess_user_00047_20251122000000,2025-11-22 00:00:00,app_opened,organic
evt_00001716,user_00047,sess_user_00047_20251125000000,2025-11-25 00:00:00,app_opened,organic
evt_00001717,user_00047,sess_user_00047_20251125000000,2025-11-25 00:00:00,push_clicked,organic
evt_00001718,user_00047,sess_user_00047_20251208000000,2025-12-08 00:00:00,product_clicked,organic
evt_00001719,user_00047,sess_user_00047_20251210000000,2025-12-10 00:00:00,search_query,organic
evt_00001720,user_00047,sess_user_00047_20251213000000,2025-12-13 00:00:00,category_viewed,organic
evt_00001721,user_00047,sess_user_00047_20251222000000,2025-12-22 00:00:00,order_completed,organic
evt_00001722,user_00047,sess_user_00047_20251229000000,2025-12-29 00:00:00,app_opened,organic
evt_00001723,user_00047,sess_user_00047_20260103000000,2026-01-03 00:00:00,product_clicked,organic
evt_00001724,user_00047,sess_user_00047_20260107000000,2026-01-07 00:00:00,order_completed,email
evt_00001725,user_00047,sess_user_00047_20260108000000,2026-01-08 00:00:00,product_clicked,email
evt_00001726,user_00047,sess_user_00047_20260111000000,2026-01-11 00:00:00,app_opened,organic
evt_00001727,user_00047,sess_user_00047_20260112000000,2026-01-12 00:00:00,product_clicked,organic
evt_00001728,user_00047,sess_user_00047_20260115000000,2026-01-15 00:00:00,category_viewed,organic
evt_00001729,user_00047,sess_user_00047_20260125000000,2026-01-25 00:00:00,order_started,organic
evt_00001730,user_00047,sess_user_00047_20260128000000,2026-01-28 00:00:00,product_clicked,organic
evt_00001731,user_00047,sess_user_00047_20260129000000,2026-01-29 00:00:00,app_opened,organic
evt_00001732,user_00047,sess_user_00047_20260210000000,2026-02-10 00:00:00,product_clicked,organic
evt_00001733,user_00047,sess_user_00047_20260211000000,2026-02-11 00:00:00,push_received,organic
evt_00001734,user_00047,sess_user_00047_20260215000000,2026-02-15 00:00:00,order_started,organic
evt_00001735,user_00047,sess_user_00047_20260218000000,2026-02-18 00:00:00,order_cancelled,push
evt_00001736,user_00047,sess_user_00047_20260226000000,2026-02-26 00:00:00,product_clicked,push
evt_00001737,user_00047,sess_user_00047_20260304000000,2026-03-04 00:00:00,app_opened,organic
evt_00001738,user_00047,sess_user_00047_20260311000000,2026-03-11 00:00:00,category_viewed,organic
evt_00001739,user_00047,sess_user_00047_20260311000000,2026-03-11 00:00:00,category_viewed,organic
evt_00001740,user_00047,sess_user_00047_20260314000000,2026-03-14 00:00:00,order_cancelled,organic
evt_00001741,user_00047,sess_user_00047_20260319000000,2026-03-19 00:00:00,app_opened,organic
evt_00001742,user_00047,sess_user_00047_20260321000000,2026-03-21 00:00:00,app_opened,push
evt_00001743,user_00047,sess_user_00047_20260329000000,2026-03-29 00:00:00,category_viewed,organic
evt_00001744,user_00047,sess_user_00047_20260404000000,2026-04-04 00:00:00,app_opened,organic
evt_00001745,user_00047,sess_user_00047_20260413000000,2026-04-13 00:00:00,category_viewed,organic
evt_00001746,user_00047,sess_user_00047_20260422000000,2026-04-22 00:00:00,order_completed,email
evt_00001747,user_00048,sess_user_00048_20251004000000,2025-10-04 00:00:00,category_viewed,organic
evt_00001748,user_00048,sess_user_00048_20251011000000,2025-10-11 00:00:00,app_opened,push
evt_00001749,user_00048,sess_user_00048_20251016000000,2025-10-16 00:00:00,app_opened,organic
evt_00001750,user_00048,sess_user_00048_20251023000000,2025-10-23 00:00:00,product_clicked,push
evt_00001751,user_00048,sess_user_00048_20251028000000,2025-10-28 00:00:00,category_viewed,organic
evt_00001752,user_00048,sess_user_00048_20251029000000,2025-10-29 00:00:00,category_viewed,organic
evt_00001753,user_00048,sess_user_00048_20251102000000,2025-11-02 00:00:00,order_started,organic
evt_00001754,user_00048,sess_user_00048_20251109000000,2025-11-09 00:00:00,app_opened,push
evt_00001755,user_00048,sess_user_00048_20251110000000,2025-11-10 00:00:00,order_started,organic
evt_00001756,user_00048,sess_user_00048_20251117000000,2025-11-17 00:00:00,category_viewed,push
evt_00001757,user_00048,sess_user_00048_20251125000000,2025-11-25 00:00:00,product_clicked,organic
evt_00001758,user_00048,sess_user_00048_20251127000000,2025-11-27 00:00:00,app_opened,organic
evt_00001759,user_00048,sess_user_00048_20251127000000,2025-11-27 00:00:00,product_clicked,organic
evt_00001760,user_00048,sess_user_00048_20251129000000,2025-11-29 00:00:00,product_clicked,organic
evt_00001761,user_00048,sess_user_00048_20251214000000,2025-12-14 00:00:00,app_opened,push
evt_00001762,user_00048,sess_user_00048_20251216000000,2025-12-16 00:00:00,product_clicked,organic
evt_00001763,user_00048,sess_user_00048_20251219000000,2025-12-19 00:00:00,order_completed,push
evt_00001764,user_00048,sess_user_00048_20251225000000,2025-12-25 00:00:00,push_received,organic
evt_00001765,user_00048,sess_user_00048_20251229000000,2025-12-29 00:00:00,app_opened,organic
evt_00001766,user_00048,sess_user_00048_20260112000000,2026-01-12 00:00:00,app_opened,push
evt_00001767,user_00048,sess_user_00048_20260120000000,2026-01-20 00:00:00,order_completed,push
evt_00001768,user_00048,sess_user_00048_20260123000000,2026-01-23 00:00:00,app_opened,organic
evt_00001769,user_00048,sess_user_00048_20260124000000,2026-01-24 00:00:00,category_viewed,organic
evt_00001770,user_00048,sess_user_00048_20260126000000,2026-01-26 00:00:00,app_opened,push
evt_00001771,user_00048,sess_user_00048_20260209000000,2026-02-09 00:00:00,order_completed,organic
evt_00001772,user_00048,sess_user_00048_20260212000000,2026-02-12 00:00:00,app_opened,organic
evt_00001773,user_00048,sess_user_00048_20260322000000,2026-03-22 00:00:00,app_opened,organic
evt_00001774,user_00048,sess_user_00048_20260329000000,2026-03-29 00:00:00,order_started,organic
evt_00001775,user_00048,sess_user_00048_20260405000000,2026-04-05 00:00:00,product_clicked,organic
evt_00001776,user_00048,sess_user_00048_20260407000000,2026-04-07 00:00:00,cart_updated,organic
evt_00001777,user_00048,sess_user_00048_20260408000000,2026-04-08 00:00:00,product_clicked,organic
evt_00001778,user_00048,sess_user_00048_20260409000000,2026-04-09 00:00:00,category_viewed,organic
evt_00001779,user_00048,sess_user_00048_20260415000000,2026-04-15 00:00:00,search_query,organic
evt_00001780,user_00048,sess_user_00048_20260418000000,2026-04-18 00:00:00,category_viewed,organic
evt_00001781,user_00048,sess_user_00048_20260421000000,2026-04-21 00:00:00,category_viewed,organic
evt_00001782,user_00048,sess_user_00048_20260422000000,2026-04-22 00:00:00,app_opened,organic
evt_00001783,user_00048,sess_user_00048_20260423000000,2026-04-23 00:00:00,cart_updated,organic
evt_00001784,user_00049,sess_user_00049_20251012000000,2025-10-12 00:00:00,order_completed,organic
evt_00001785,user_00049,sess_user_00049_20251013000000,2025-10-13 00:00:00,app_opened,push
evt_00001786,user_00049,sess_user_00049_20251017000000,2025-10-17 00:00:00,order_cancelled,email
evt_00001787,user_00049,sess_user_00049_20251019000000,2025-10-19 00:00:00,app_opened,organic
evt_00001788,user_00049,sess_user_00049_20251031000000,2025-10-31 00:00:00,app_opened,organic
evt_00001789,user_00049,sess_user_00049_20251109000000,2025-11-09 00:00:00,app_opened,organic
evt_00001790,user_00049,sess_user_00049_20251124000000,2025-11-24 00:00:00,product_clicked,organic
evt_00001791,user_00049,sess_user_00049_20251126000000,2025-11-26 00:00:00,order_completed,organic
evt_00001792,user_00049,sess_user_00049_20251129000000,2025-11-29 00:00:00,push_received,organic
