order_id,user_id,event_id,timestamp,amount_rub,is_first_order,delivery_minutes
ord_000352,user_00110,evt_00003877,2025-10-16 00:00:00,1504.72,1,60
ord_000353,user_00110,evt_00003884,2025-12-14 00:00:00,2082.07,0,45
ord_000354,user_00110,evt_00003901,2026-03-13 00:00:00,1407.05,0,60
ord_000355,user_00111,evt_00003905,2025-10-16 00:00:00,1020.4,1,25
ord_000356,user_00111,evt_00003914,2025-12-21 00:00:00,1044.61,0,35
ord_000357,user_00111,evt_00003917,2026-01-08 00:00:00,1472.48,0,35
ord_000358,user_00112,evt_00003951,2026-03-04 00:00:00,443.13,1,35
ord_000359,user_00113,evt_00003965,2025-12-17 00:00:00,1149.71,1,90
ord_000360,user_00114,evt_00003995,2025-12-06 00:00:00,2175.75,1,45
ord_000361,user_00115,evt_00004048,2026-02-03 00:00:00,1985.78,1,35
ord_000362,user_00116,evt_00004070,2025-11-14 00:00:00,1324.5,1,25
ord_000363,user_00116,evt_00004077,2025-12-17 00:00:00,2094.03,0,35
ord_000364,user_00116,evt_00004083,2026-01-15 00:00:00,1345.85,0,35
ord_000365,user_00116,evt_00004102,2026-04-16 00:00:00,2032.76,0,25
ord_000366,user_00119,evt_00004175,2025-10-28 00:00:00,2150.24,1,25
ord_000367,user_00119,evt_00004177,2025-11-05 00:00:00,2697.19,0,45
ord_000368,user_00119,evt_00004202,2026-01-21 00:00:00,3915.39,0,35
ord_000369,user_00120,evt_00004230,2026-02-20 00:00:00,787.53,1,35
ord_000370,user_00121,evt_00004245,2025-11-25 00:00:00,131.13,1,25
ord_000371,user_00121,evt_00004248,2025-12-08 00:00:00,529.07,0,60
ord_000372,user_00121,evt_00004262,2026-03-31 00:00:00,730.14,0,35
ord_000373,user_00122,evt_00004273,2025-11-01 00:00:00,759.37,1,90
ord_000374,user_00123,evt_00004308,2025-11-28 00:00:00,963.87,1,60
ord_000375,user_00123,evt_00004313,2025-12-21 00:00:00,1185.66,0,25
ord_000376,user_00123,evt_00004315,2025-12-30 00:00:00,1665.76,0,25
ord_000377,user_00124,evt_00004338,2025-10-05 00:00:00,2001.35,1,25
ord_000378,user_00124,evt_00004358,2026-01-30 00:00:00,1107.58,0,45
ord_000379,user_00124,evt_00004361,2026-02-13 00:00:00,2158.14,0,25
ord_000380,user_00124,evt_00004362,2026-02-17 00:00:00,1407.93,0,60
ord_000381,user_00124,evt_00004369,2026-04-06 00:00:00,809.97,0,25
ord_000382,user_00124,evt_00004372,2026-04-20 00:00:00,1428.91,0,35
ord_000383,user_00126,evt_00004418,2025-12-18 00:00:00,802.03,1,35
ord_000384,user_00126,evt_00004428,2026-02-27 00:00:00,886.83,0,45
ord_000385,user_00126,evt_00004431,2026-03-19 00:00:00,1238.19,0,25
ord_000386,user_00126,evt_00004435,2026-04-12 00:00:00,956.95,0,35
ord_000387,user_00126,evt_00004436,2026-04-18 00:00:00,1082.11,0,35
ord_000388,user_00127,evt_00004440,2025-11-04 00:00:00,1480.4,1,25
ord_000389,user_00127,evt_00004456,2026-03-01 00:00:00,1916.83,0,25
ord_000390,user_00127,evt_00004463,2026-03-27 00:00:00,1594.98,0,60
ord_000391,user_00127,evt_00004466,2026-04-07 00:00:00,1614.6,0,25
ord_000392,user_00127,evt_00004467,2026-04-08 00:00:00,2580.81,0,90
ord_000393,user_00128,evt_00004483,2025-11-27 00:00:00,557.61,1,45
ord_000394,user_00128,evt_00004492,2026-01-12 00:00:00,574.7,0,35
ord_000395,user_00128,evt_00004498,2026-02-19 00:00:00,1054.78,0,60
ord_000396,user_00128,evt_00004506,2026-03-15 00:00:00,1146.42,0,25
ord_000397,user_00129,evt_00004526,2025-12-08 00:00:00,432.88,1,45
ord_000398,user_00129,evt_00004530,2025-12-28 00:00:00,383.62,0,35
ord_000399,user_00130,evt_00004550,2025-10-09 00:00:00,2903.48,1,35
ord_000400,user_00131,evt_00004592,2025-11-23 00:00:00,1875.31,1,35
ord_000401,user_00131,evt_00004601,2026-02-20 00:00:00,857.28,0,25
ord_000402,user_00131,evt_00004604,2026-03-06 00:00:00,1152.36,0,25
ord_000403,user_00131,evt_00004610,2026-04-16 00:00:00,962.58,0,25
ord_000404,user_00132,evt_00004619,2025-11-11 00:00:00,1400.8,1,35
ord_000405,user_00132,evt_00004635,2026-03-22 00:00:00,2100.93,0,45
ord_000406,user_00133,evt_00004652,2026-01-03 00:00:00,2076.59,1,35
ord_000407,user_00134,evt_00004667,2025-10-15 00:00:00,1209.06,1,45
ord_000408,user_00134,evt_00004673,2025-11-20 00:00:00,1199.34,0,90
ord_000409,user_00134,evt_00004695,2026-04-04 00:00:00,959.15,0,25
ord_000410,user_00134,evt_00004697,2026-04-18 00:00:00,685.77,0,35
ord_000411,user_00135,evt_00004709,2025-11-04 00:00:00,1036.55,1,35
ord_000412,user_00136,evt_00004738,2025-11-05 00:00:00,1366.76,1,25
ord_000413,user_00136,evt_00004744,2025-12-19 00:00:00,1068.23,0,25
ord_000414,user_00136,evt_00004758,2026-02-22 00:00:00,1302.87,0,45
ord_000415,user_00137,evt_00004781,2025-12-14 00:00:00,494.76,1,35
ord_000416,user_00137,evt_00004783,2025-12-18 00:00:00,1038.73,0,35
ord_000417,user_00137,evt_00004800,2026-04-26 00:00:00,1106.43,0,35
ord_000418,user_00138,evt_00004807,2025-10-20 00:00:00,3040.94,1,45
ord_000419,user_00138,evt_00004809,2025-10-23 00:00:00,2986.81,0,35
ord_000420,user_00138,evt_00004838,2026-03-08 00:00:00,4051.83,0,35
ord_000421,user_00138,evt_00004844,2026-04-07 00:00:00,3146.25,0,25
ord_000422,user_00138,evt_00004845,2026-04-08 00:00:00,2784.36,0,90
ord_000423,user_00138,evt_00004846,2026-04-11 00:00:00,3711.58,0,35
ord_000424,user_00140,evt_00004878,2025-10-20 00:00:00,511.73,1,35
ord_000425,user_00140,evt_00004887,2025-12-15 00:00:00,746.89,0,25
ord_000426,user_00140,evt_00004893,2026-01-15 00:00:00,952.58,0,45
ord_000427,user_00140,evt_00004902,2026-02-24 00:00:00,1120.59,0,25
ord_000428,user_00141,evt_00004919,2025-11-16 00:00:00,862.84,1,60
ord_000429,user_00141,evt_00004922,2025-11-30 00:00:00,699.32,0,25
ord_000430,user_00141,evt_00004924,2025-12-18 00:00:00,1054.85,0,25
ord_000431,user_00141,evt_00004932,2026-02-02 00:00:00,674.53,0,25
ord_000432,user_00142,evt_00004964,2025-12-12 00:00:00,1115.29,1,35
ord_000433,user_00143,evt_00004985,2025-11-05 00:00:00,1167.46,1,35
ord_000434,user_00143,evt_00005004,2026-02-09 00:00:00,1056.9,0,25
ord_000435,user_00143,evt_00005008,2026-02-28 00:00:00,1462.65,0,25
ord_000436,user_00143,evt_00005010,2026-04-04 00:00:00,1995.96,0,25
ord_000437,user_00143,evt_00005012,2026-04-26 00:00:00,1836.35,0,25
ord_000438,user_00144,evt_00005022,2025-11-13 00:00:00,1938.49,1,25
ord_000439,user_00144,evt_00005037,2026-01-09 00:00:00,1089.72,0,45
ord_000440,user_00144,evt_00005041,2026-01-17 00:00:00,1925.86,0,25
ord_000441,user_00144,evt_00005055,2026-04-12 00:00:00,1353.09,0,35
ord_000442,user_00145,evt_00005081,2026-03-08 00:00:00,1264.05,1,60
ord_000443,user_00146,evt_00005115,2026-02-28 00:00:00,1144.17,1,35
ord_000444,user_00147,evt_00005143,2025-12-28 00:00:00,1016.91,1,35
ord_000445,user_00147,evt_00005151,2026-02-17 00:00:00,705.74,0,25
ord_000446,user_00148,evt_00005164,2025-10-27 00:00:00,965.65,1,35
ord_000447,user_00148,evt_00005170,2026-01-13 00:00:00,828.1,0,25
ord_000448,user_00148,evt_00005182,2026-02-23 00:00:00,1022.68,0,25
ord_000449,user_00148,evt_00005188,2026-04-21 00:00:00,1309.23,0,35
ord_000450,user_00149,evt_00005194,2025-12-24 00:00:00,2867.96,1,35
ord_000451,user_00149,evt_00005207,2026-02-25 00:00:00,2915.91,0,25
ord_000452,user_00150,evt_00005234,2026-01-30 00:00:00,1284.63,1,35
ord_000453,user_00151,evt_00005263,2026-01-24 00:00:00,1329.22,1,60
ord_000454,user_00152,evt_00005283,2025-10-27 00:00:00,1521.7,1,25
ord_000455,user_00152,evt_00005285,2025-11-05 00:00:00,1063.3,0,35
ord_000456,user_00152,evt_00005302,2026-01-24 00:00:00,1206.65,0,25
ord_000457,user_00152,evt_00005310,2026-03-25 00:00:00,889.1,0,45
ord_000458,user_00153,evt_00005326,2025-12-14 00:00:00,1155.56,1,35
ord_000459,user_00153,evt_00005334,2026-01-25 00:00:00,1462.99,0,90
ord_000460,user_00153,evt_00005345,2026-04-23 00:00:00,1944.27,0,60
ord_000461,user_00154,evt_00005360,2025-12-14 00:00:00,1019.67,1,35
ord_000462,user_00154,evt_00005371,2026-01-19 00:00:00,1163.71,0,60
ord_000463,user_00154,evt_00005382,2026-03-17 00:00:00,936.88,0,45
ord_000464,user_00155,evt_00005395,2025-11-15 00:00:00,1067.72,1,35
ord_000465,user_00156,evt_00005424,2025-11-01 00:00:00,1972.83,1,25
ord_000466,user_00156,evt_00005442,2026-03-28 00:00:00,1854.17,0,90
ord_000467,user_00157,evt_00005472,2026-03-06 00:00:00,981.66,1,25
ord_000468,user_00157,evt_00005474,2026-03-31 00:00:00,1294.5,0,35
ord_000469,user_00158,evt_00005483,2025-10-03 00:00:00,1360.03,1,35
ord_000470,user_00158,evt_00005486,2025-10-28 00:00:00,1137.29,0,25
ord_000471,user_00158,evt_00005494,2025-12-03 00:00:00,875.3,0,25
ord_000472,user_00158,evt_00005504,2026-02-01 00:00:00,539.66,0,25
ord_000473,user_00158,evt_00005516,2026-04-26 00:00:00,1191.31,0,45
ord_000474,user_00159,evt_00005532,2026-02-20 00:00:00,1874.8,1,25
ord_000475,user_00159,evt_00005542,2026-04-04 00:00:00,672.22,0,35
ord_000476,user_00160,evt_00005579,2026-04-25 00:00:00,2041.76,1,25
ord_000477,user_00161,evt_00005582,2025-10-23 00:00:00,558.12,1,45
ord_000478,user_00161,evt_00005597,2026-01-06 00:00:00,193.56,0,25
ord_000479,user_00161,evt_00005612,2026-04-07 00:00:00,1004.27,0,25
ord_000480,user_00162,evt_00005618,2025-10-25 00:00:00,1101.25,1,35
ord_000481,user_00163,evt_00005655,2025-11-13 00:00:00,3532.96,1,25
ord_000482,user_00163,evt_00005671,2026-02-07 00:00:00,3294.16,0,25
ord_000483,user_00163,evt_00005672,2026-02-07 00:00:00,3734.47,0,25
ord_000484,user_00164,evt_00005685,2025-10-15 00:00:00,195.52,1,35
ord_000485,user_00165,evt_00005722,2025-11-03 00:00:00,2863.35,1,45
ord_000486,user_00165,evt_00005726,2025-12-09 00:00:00,3724.63,0,35
ord_000487,user_00166,evt_00005761,2026-03-08 00:00:00,1839.06,1,25
ord_000488,user_00167,evt_00005783,2025-11-25 00:00:00,991.06,1,25
ord_000489,user_00167,evt_00005785,2025-12-05 00:00:00,616.62,0,90
ord_000490,user_00167,evt_00005800,2026-02-14 00:00:00,711.97,0,45
ord_000491,user_00167,evt_00005818,2026-04-08 00:00:00,526.17,0,45
ord_000492,user_00169,evt_00005859,2025-12-13 00:00:00,2189.34,1,90
ord_000493,user_00170,evt_00005889,2025-10-15 00:00:00,1068.99,1,25
ord_000494,user_00170,evt_00005891,2025-10-20 00:00:00,1446.3,0,35
ord_000495,user_00170,evt_00005898,2025-12-03 00:00:00,817.0,0,35
ord_000496,user_00170,evt_00005907,2026-01-16 00:00:00,2298.17,0,35
ord_000497,user_00170,evt_00005910,2026-02-05 00:00:00,1428.97,0,25
ord_000498,user_00170,evt_00005915,2026-02-26 00:00:00,2131.09,0,45
ord_000499,user_00170,evt_00005923,2026-04-23 00:00:00,1672.64,0,35
ord_000500,user_00171,evt_00005929,2025-10-21 00:00:00,1810.06,1,60
ord_000501,user_00171,evt_00005943,2026-01-17 00:00:00,1209.48,0,35
ord_000502,user_00171,evt_00005950,2026-03-18 00:00:00,1245.89,0,25
ord_000503,user_00171,evt_00005955,2026-03-25 00:00:00,1832.65,0,35
ord_000504,user_00172,evt_00005975,2025-11-19 00:00:00,619.26,1,35
ord_000505,user_00172,evt_00005982,2026-01-02 00:00:00,211.44,0,35
ord_000506,user_00172,evt_00005994,2026-02-27 00:00:00,364.64,0,60
ord_000507,user_00172,evt_00005999,2026-03-27 00:00:00,262.39,0,35
ord_000508,user_00173,evt_00006020,2026-01-05 00:00:00,543.98,1,35
ord_000509,user_00174,evt_00006070,2026-04-05 00:00:00,1219.81,1,45
ord_000510,user_00175,evt_00006073,2025-10-01 00:00:00,294.04,1,35
ord_000511,user_00175,evt_00006077,2025-10-06 00:00:00,1195.78,0,45
ord_000512,user_00175,evt_00006100,2026-02-22 00:00:00,918.33,0,60
ord_000513,user_00175,evt_00006103,2026-02-28 00:00:00,910.37,0,45
ord_000514,user_00175,evt_00006106,2026-03-23 00:00:00,748.0,0,35
ord_000515,user_00175,evt_00006110,2026-04-25 00:00:00,558.73,0,25
ord_000516,user_00176,evt_00006116,2025-10-30 00:00:00,1058.2,1,45
ord_000517,user_00176,evt_00006122,2025-11-10 00:00:00,1175.79,0,60
ord_000518,user_00176,evt_00006151,2026-03-02 00:00:00,743.24,0,45
ord_000519,user_00176,evt_00006154,2026-03-12 00:00:00,342.62,0,35
ord_000520,user_00177,evt_00006175,2025-11-25 00:00:00,1400.5,1,35
ord_000521,user_00177,evt_00006180,2025-12-26 00:00:00,2113.35,0,25
ord_000522,user_00177,evt_00006185,2026-02-28 00:00:00,967.07,0,35
ord_000523,user_00177,evt_00006189,2026-04-13 00:00:00,2399.58,0,25
ord_000524,user_00178,evt_00006196,2025-10-11 00:00:00,3066.26,1,45
ord_000525,user_00178,evt_00006211,2025-12-29 00:00:00,4469.4,0,25
ord_000526,user_00178,evt_00006226,2026-04-19 00:00:00,2005.74,0,35
ord_000527,user_00180,evt_00006282,2025-12-26 00:00:00,858.84,1,35
ord_000528,user_00180,evt_00006296,2026-03-22 00:00:00,1159.44,0,60
ord_000529,user_00180,evt_00006301,2026-04-15 00:00:00,964.88,0,35
ord_000530,user_00182,evt_00006350,2026-01-05 00:00:00,1150.64,1,35
ord_000531,user_00182,evt_00006361,2026-04-05 00:00:00,1772.69,0,35
ord_000532,user_00183,evt_00006366,2025-10-25 00:00:00,1284.3,1,35
ord_000533,user_00183,evt_00006377,2025-12-17 00:00:00,639.43,0,35
ord_000534,user_00183,evt_00006378,2025-12-18 00:00:00,697.15,0,35
ord_000535,user_00183,evt_00006385,2026-01-19 00:00:00,746.25,0,25
ord_000536,user_00184,evt_00006412,2025-12-03 00:00:00,1008.34,1,35
ord_000537,user_00184,evt_00006413,2025-12-09 00:00:00,784.2,0,90
ord_000538,user_00184,evt_00006429,2026-04-05 00:00:00,1264.88,0,45
ord_000539,user_00185,evt_00006455,2026-02-02 00:00:00,1351.75,1,35
ord_000540,user_00185,evt_00006461,2026-03-10 00:00:00,917.27,0,25
ord_000541,user_00185,evt_00006462,2026-03-11 00:00:00,1223.29,0,45
ord_000542,user_00186,evt_00006479,2025-11-10 00:00:00,296.19,1,90
ord_000543,user_00186,evt_00006480,2025-11-12 00:00:00,1003.44,0,25
ord_000544,user_00186,evt_00006505,2026-02-28 00:00:00,1002.13,0,25
ord_000545,user_00186,evt_00006511,2026-04-11 00:00:00,556.4,0,35
ord_000546,user_00187,evt_00006517,2025-10-07 00:00:00,1979.11,1,25
ord_000547,user_00188,evt_00006577,2026-01-14 00:00:00,691.18,1,45
ord_000548,user_00188,evt_00006580,2026-01-20 00:00:00,630.7,0,45
ord_000549,user_00188,evt_00006583,2026-01-28 00:00:00,1214.19,0,35
ord_000550,user_00188,evt_00006587,2026-02-27 00:00:00,675.92,0,35
ord_000551,user_00189,evt_00006599,2025-10-01 00:00:00,1517.29,1,45
ord_000552,user_00189,evt_00006603,2025-10-26 00:00:00,2045.48,0,60
ord_000553,user_00189,evt_00006607,2025-11-23 00:00:00,2659.57,0,35
ord_000554,user_00189,evt_00006608,2025-11-24 00:00:00,1594.21,0,35
ord_000555,user_00189,evt_00006628,2026-04-23 00:00:00,1673.07,0,25
ord_000556,user_00190,evt_00006636,2025-11-14 00:00:00,581.52,1,25
ord_000557,user_00190,evt_00006642,2026-01-26 00:00:00,1250.18,0,25
ord_000558,user_00191,evt_00006668,2025-11-30 00:00:00,1682.52,1,45
ord_000559,user_00191,evt_00006672,2025-12-07 00:00:00,972.46,0,35
ord_000560,user_00191,evt_00006681,2026-01-27 00:00:00,807.36,0,25
ord_000561,user_00191,evt_00006688,2026-03-05 00:00:00,771.13,0,45
ord_000562,user_00191,evt_00006692,2026-03-28 00:00:00,1274.93,0,45
ord_000563,user_00192,evt_00006714,2026-03-10 00:00:00,778.26,1,35
ord_000564,user_00192,evt_00006725,2026-04-17 00:00:00,391.73,0,45
ord_000565,user_00193,evt_00006743,2026-01-08 00:00:00,1388.29,1,35
ord_000566,user_00193,evt_00006747,2026-02-03 00:00:00,1406.28,0,90
ord_000567,user_00193,evt_00006757,2026-03-27 00:00:00,485.51,0,45
ord_000568,user_00194,evt_00006774,2025-12-27 00:00:00,4730.17,1,35
ord_000569,user_00194,evt_00006777,2026-01-11 00:00:00,1851.26,0,35
ord_000570,user_00194,evt_00006789,2026-03-11 00:00:00,3456.23,0,25
ord_000571,user_00194,evt_00006794,2026-04-04 00:00:00,3253.73,0,25
ord_000572,user_00194,evt_00006798,2026-04-23 00:00:00,4321.93,0,45
ord_000573,user_00195,evt_00006799,2025-10-09 00:00:00,1100.33,1,25
ord_000574,user_00195,evt_00006824,2026-02-25 00:00:00,746.26,0,25
ord_000575,user_00196,evt_00006833,2025-10-08 00:00:00,1523.42,1,60
ord_000576,user_00196,evt_00006851,2026-01-07 00:00:00,1237.36,0,35
ord_000577,user_00196,evt_00006852,2026-01-20 00:00:00,927.93,0,35
ord_000578,user_00197,evt_00006893,2026-03-12 00:00:00,1327.89,1,60
ord_000579,user_00198,evt_00006909,2025-12-03 00:00:00,1202.28,1,35
ord_000580,user_00198,evt_00006912,2025-12-16 00:00:00,1094.7,0,35
ord_000581,user_00199,evt_00006936,2025-10-29 00:00:00,658.4,1,90
ord_000582,user_00199,evt_00006941,2025-11-23 00:00:00,719.17,0,90
ord_000583,user_00199,evt_00006947,2025-12-28 00:00:00,1104.31,0,35
ord_000584,user_00200,evt_00006968,2025-10-19 00:00:00,669.78,1,25
ord_000585,user_00200,evt_00006976,2025-11-22 00:00:00,931.26,0,25
ord_000586,user_00200,evt_00006988,2026-02-18 00:00:00,1482.74,0,25
ord_000587,user_00200,evt_00006996,2026-04-03 00:00:00,967.98,0,35
ord_000588,user_00201,evt_00007006,2025-10-20 00:00:00,826.16,1,35
ord_000589,user_00201,evt_00007008,2025-10-25 00:00:00,1074.46,0,35
ord_000590,user_00201,evt_00007022,2026-01-12 00:00:00,1517.62,0,25
ord_000591,user_00201,evt_00007029,2026-03-09 00:00:00,898.42,0,25
ord_000592,user_00201,evt_00007030,2026-03-10 00:00:00,1788.16,0,25
ord_000593,user_00201,evt_00007039,2026-04-21 00:00:00,1602.05,0,25
ord_000594,user_00202,evt_00007062,2026-02-07 00:00:00,489.72,1,35
ord_000595,user_00202,evt_00007066,2026-03-02 00:00:00,1298.31,0,45
ord_000596,user_00202,evt_00007074,2026-04-02 00:00:00,907.62,0,60
ord_000597,user_00203,evt_00007085,2025-11-24 00:00:00,2735.24,1,25
ord_000598,user_00203,evt_00007086,2025-11-26 00:00:00,3932.37,0,35
ord_000599,user_00203,evt_00007089,2025-12-12 00:00:00,2446.46,0,35
ord_000600,user_00203,evt_00007097,2026-01-27 00:00:00,1460.06,0,35
ord_000601,user_00204,evt_00007126,2025-12-05 00:00:00,1220.87,1,25
ord_000602,user_00204,evt_00007146,2026-03-30 00:00:00,822.32,0,35
ord_000603,user_00205,evt_00007157,2025-11-09 00:00:00,833.63,1,60
ord_000604,user_00205,evt_00007177,2026-02-20 00:00:00,776.35,0,35
ord_000605,user_00206,evt_00007197,2025-11-02 00:00:00,2515.17,1,25
ord_000606,user_00206,evt_00007227,2026-03-29 00:00:00,3101.47,0,25
ord_000607,user_00206,evt_00007229,2026-04-24 00:00:00,5618.5,0,90
ord_000608,user_00207,evt_00007231,2025-10-27 00:00:00,2943.5,1,35
ord_000609,user_00207,evt_00007232,2025-10-28 00:00:00,2691.48,0,25
ord_000610,user_00207,evt_00007237,2025-11-29 00:00:00,2823.94,0,35
ord_000611,user_00207,evt_00007241,2025-12-28 00:00:00,1918.73,0,60
ord_000612,user_00207,evt_00007256,2026-04-06 00:00:00,3384.08,0,25
ord_000613,user_00208,evt_00007260,2025-10-01 00:00:00,2020.27,1,60
ord_000614,user_00208,evt_00007264,2025-11-21 00:00:00,3953.92,0,35
ord_000615,user_00208,evt_00007281,2026-01-02 00:00:00,2836.43,0,25
ord_000616,user_00208,evt_00007285,2026-02-11 00:00:00,1240.63,0,25
ord_000617,user_00208,evt_00007291,2026-03-17 00:00:00,3069.65,0,60
ord_000618,user_00209,evt_00007324,2026-03-15 00:00:00,2293.69,1,45
ord_000619,user_00210,evt_00007338,2025-10-28 00:00:00,1718.82,1,25
ord_000620,user_00210,evt_00007340,2025-11-04 00:00:00,1736.48,0,25
ord_000621,user_00210,evt_00007345,2025-11-24 00:00:00,1792.66,0,25
ord_000622,user_00210,evt_00007359,2026-02-15 00:00:00,1862.42,0,35
ord_000623,user_00210,evt_00007362,2026-03-10 00:00:00,1485.54,0,35
ord_000624,user_00211,evt_00007374,2025-10-06 00:00:00,1222.64,1,35
ord_000625,user_00211,evt_00007396,2026-03-12 00:00:00,1238.68,0,25
ord_000626,user_00212,evt_00007405,2025-11-01 00:00:00,1472.5,1,45
ord_000627,user_00212,evt_00007411,2025-12-08 00:00:00,1741.69,0,35
ord_000628,user_00212,evt_00007414,2026-01-14 00:00:00,2065.78,0,35
ord_000629,user_00212,evt_00007424,2026-02-25 00:00:00,1846.65,0,35
ord_000630,user_00213,evt_00007442,2025-12-08 00:00:00,197.15,1,45
ord_000631,user_00213,evt_00007447,2025-12-25 00:00:00,893.88,0,25
ord_000632,user_00213,evt_00007448,2025-12-25 00:00:00,1169.51,0,60
ord_000633,user_00213,evt_00007449,2025-12-28 00:00:00,745.9,0,45
ord_000634,user_00214,evt_00007476,2025-11-06 00:00:00,1208.97,1,25
ord_000635,user_00214,evt_00007477,2025-11-27 00:00:00,747.37,0,25
ord_000636,user_00214,evt_00007501,2026-03-21 00:00:00,686.49,0,45
ord_000637,user_00216,evt_00007559,2025-12-16 00:00:00,946.42,1,35
ord_000638,user_00216,evt_00007566,2026-01-16 00:00:00,869.76,0,35
ord_000639,user_00216,evt_00007568,2026-01-21 00:00:00,837.32,0,35
ord_000640,user_00216,evt_00007577,2026-03-05 00:00:00,1212.74,0,35
ord_000641,user_00216,evt_00007586,2026-04-05 00:00:00,2036.99,0,60
ord_000642,user_00216,evt_00007588,2026-04-25 00:00:00,703.02,0,35
ord_000643,user_00217,evt_00007598,2025-10-28 00:00:00,554.68,1,25
ord_000644,user_00218,evt_00007661,2026-02-02 00:00:00,1647.06,1,25
ord_000645,user_00219,evt_00007689,2025-12-13 00:00:00,1213.79,1,25
ord_000646,user_00219,evt_00007706,2026-03-12 00:00:00,1567.36,0,90
ord_000647,user_00220,evt_00007725,2025-12-26 00:00:00,964.93,1,25
ord_000648,user_00221,evt_00007742,2025-10-12 00:00:00,731.66,1,35
ord_000649,user_00221,evt_00007753,2025-12-26 00:00:00,2102.18,0,45
ord_000650,user_00221,evt_00007754,2026-01-19 00:00:00,2584.04,0,35
ord_000651,user_00222,evt_00007796,2026-02-06 00:00:00,1082.86,1,45
ord_000652,user_00222,evt_00007800,2026-03-04 00:00:00,1202.76,0,45
ord_000653,user_00224,evt_00007838,2025-10-12 00:00:00,984.83,1,25
ord_000654,user_00224,evt_00007844,2025-11-10 00:00:00,1220.02,0,60
ord_000655,user_00224,evt_00007851,2025-12-08 00:00:00,920.89,0,35
ord_000656,user_00225,evt_00007883,2025-12-18 00:00:00,591.59,1,25
ord_000657,user_00225,evt_00007892,2026-02-23 00:00:00,701.53,0,25
ord_000658,user_00226,evt_00007906,2025-10-16 00:00:00,557.48,1,35
ord_000659,user_00226,evt_00007911,2025-12-16 00:00:00,592.8,0,60
ord_000660,user_00226,evt_00007925,2026-03-07 00:00:00,370.51,0,45
ord_000661,user_00227,evt_00007946,2025-12-31 00:00:00,930.57,1,45
ord_000662,user_00227,evt_00007961,2026-03-05 00:00:00,1479.3,0,45
ord_000663,user_00228,evt_00007977,2025-11-19 00:00:00,2501.7,1,25
ord_000664,user_00228,evt_00008002,2026-03-11 00:00:00,2459.74,0,90
ord_000665,user_00228,evt_00008007,2026-03-27 00:00:00,3399.86,0,60
ord_000666,user_00229,evt_00008020,2025-11-26 00:00:00,1622.72,1,90
ord_000667,user_00230,evt_00008064,2025-12-07 00:00:00,845.81,1,35
ord_000668,user_00230,evt_00008068,2025-12-30 00:00:00,1095.48,0,35
ord_000669,user_00230,evt_00008072,2026-01-23 00:00:00,952.45,0,25
ord_000670,user_00230,evt_00008080,2026-03-02 00:00:00,272.6,0,25
ord_000671,user_00230,evt_00008083,2026-03-13 00:00:00,733.91,0,25
ord_000672,user_00231,evt_00008089,2025-10-11 00:00:00,3576.73,1,35
ord_000673,user_00231,evt_00008104,2026-01-01 00:00:00,2076.18,0,45
ord_000674,user_00231,evt_00008115,2026-03-01 00:00:00,3680.27,0,35
ord_000675,user_00231,evt_00008118,2026-03-19 00:00:00,4724.44,0,25
ord_000676,user_00232,evt_00008140,2025-12-09 00:00:00,1590.23,1,60
ord_000677,user_00232,evt_00008157,2026-04-19 00:00:00,1811.82,0,25
ord_000678,user_00233,evt_00008168,2025-11-25 00:00:00,1742.76,1,60
ord_000679,user_00233,evt_00008182,2026-02-12 00:00:00,1191.73,0,45
ord_000680,user_00233,evt_00008188,2026-03-15 00:00:00,1923.95,0,45
ord_000681,user_00233,evt_00008192,2026-04-14 00:00:00,2325.53,0,35
ord_000682,user_00234,evt_00008198,2025-10-08 00:00:00,1297.28,1,45
ord_000683,user_00234,evt_00008231,2026-04-11 00:00:00,743.31,0,25
ord_000684,user_00235,evt_00008237,2025-10-22 00:00:00,913.09,1,25
ord_000685,user_00235,evt_00008239,2025-11-01 00:00:00,475.47,0,25
ord_000686,user_00235,evt_00008253,2026-01-10 00:00:00,960.94,0,25
ord_000687,user_00235,evt_00008259,2026-02-20 00:00:00,577.28,0,25
ord_000688,user_00235,evt_00008262,2026-03-03 00:00:00,521.82,0,35
ord_000689,user_00235,evt_00008266,2026-03-07 00:00:00,661.2,0,45
ord_000690,user_00237,evt_00008313,2025-11-13 00:00:00,2230.94,1,25
ord_000691,user_00237,evt_00008314,2025-11-14 00:00:00,1745.58,0,60
ord_000692,user_00237,evt_00008322,2025-12-07 00:00:00,970.55,0,35
ord_000693,user_00237,evt_00008323,2025-12-09 00:00:00,2463.49,0,25
ord_000694,user_00237,evt_00008330,2026-02-18 00:00:00,1801.62,0,35
ord_000695,user_00237,evt_00008332,2026-03-15 00:00:00,639.76,0,25
ord_000696,user_00238,evt_00008364,2026-02-12 00:00:00,3158.34,1,35
ord_000697,user_00239,evt_00008388,2025-11-14 00:00:00,2860.55,1,60
ord_000698,user_00239,evt_00008399,2026-02-03 00:00:00,2090.85,0,35
ord_000699,user_00239,evt_00008405,2026-03-06 00:00:00,3431.63,0,25
ord_000700,user_00239,evt_00008407,2026-03-06 00:00:00,3637.04,0,45
ord_000701,user_00240,evt_00008423,2025-10-15 00:00:00,1132.07,1,35
ord_000702,user_00240,evt_00008432,2025-12-23 00:00:00,964.21,0,25
ord_000703,user_00240,evt_00008440,2026-02-14 00:00:00,887.02,0,25
